0 24 48
199200 37 80
199200 37 50
199200 38 86
199200 50 75
199200 50 80
199500 34 84
199500 58 72
199500 80 85
199800 28 69
199800 65 91
200100 29 53
200100 29 63
200400 53 62
200400 76 78
200700 9 62
200700 53 63
201000 44 51
201000 77 82
201300 0 14
201600 6 40
201900 29 63
201900 50 86
202200 1 33
202200 11 72
202200 14 37
202200 64 77
202500 7 58
202500 12 15
202500 15 33
202800 5 18
202800 12 77
202800 12 44
202800 12 64
202800 24 48
202800 39 65
202800 44 65
203100 6 40
203100 9 73
203100 9 61
203100 50 86
203400 4 52
203400 8 26
203400 28 29
203400 29 70
203400 37 77
203400 38 39
203700 7 84
203700 44 65
203700 58 65
204000 9 73
204000 14 24
204000 59 76
204300 11 24
204300 11 51
204300 17 68
204300 22 64
204300 27 51
204300 27 68
204600 11 44
204600 63 70
204900 8 58
204900 14 58
204900 19 27
204900 27 50
204900 27 84
204900 27 35
204900 27 52
204900 27 75
204900 35 75
204900 35 38
204900 45 58
204900 58 72
205200 28 69
205500 17 18
205500 42 43
205500 45 58
205800 3 80
206100 7 16
206100 29 53
206100 49 52
206400 11 44
206400 11 30
206400 24 48
206700 1 78
206700 7 78
206700 21 76
206700 24 48
206700 77 82
207000 24 48
207000 31 32
207300 29 53
207600 0 14
207600 7 78
207600 9 62
207600 21 84
207600 21 56
207600 29 53
207600 52 87
207900 12 56
207900 56 58
208200 42 86
208200 55 86
208500 17 68
208500 36 50
208800 30 66
208800 32 91
208800 34 72
208800 53 63
209100 26 52
209100 29 53
209400 29 63
209700 4 50
209700 15 67
209700 28 69
209700 30 66
209700 44 51
209700 52 75
209700 55 86
210000 23 30
210000 24 48
210300 19 50
210300 19 75
210300 27 60
210300 35 50
210300 35 75
210300 50 75
210600 15 33
210900 12 78
211200 3 22
211200 11 24
211200 42 79
211200 52 79
211200 55 79
211500 29 53
211500 30 62
211500 49 52
211800 12 42
212100 7 88
212400 5 22
212400 5 72
212400 5 37
212400 22 37
212400 22 72
212400 22 26
212400 26 37
212400 29 53
212400 37 72
212400 37 90
212700 11 44
213000 28 70
213000 38 39
213300 5 37
213300 5 13
213300 5 74
213300 9 62
213300 74 81
213600 0 48
213600 8 90
213600 29 53
213900 14 18
213900 25 58
213900 29 53
213900 35 75
213900 50 75
213900 53 63
213900 56 60
214200 38 58
214200 59 78
214200 76 78
214500 24 45
214500 29 53
214500 37 58
214500 44 51
214800 1 65
214800 8 39
214800 8 85
214800 9 62
214800 14 45
214800 29 63
214800 38 45
214800 41 86
214800 50 75
214800 53 70
214800 75 79
215100 12 60
215100 19 75
215100 35 75
215100 35 50
215100 50 75
215100 50 52
215100 52 75
215400 31 71
215700 58 65
215700 76 78
215700 76 81
215700 78 81
216000 2 15
216000 3 14
216000 7 50
216000 9 62
216000 9 73
216300 35 75
216300 76 84
216600 6 12
216600 6 26
216600 9 62
216600 9 26
216600 12 46
216600 14 24
216900 9 63
216900 9 73
216900 9 28
216900 9 69
216900 24 48
216900 28 70
216900 37 65
216900 53 70
216900 61 62
217200 11 48
217200 49 84
217200 50 74
217200 75 88
217200 79 88
217500 15 67
217500 30 66
217500 37 58
217500 37 77
217500 52 75
217500 62 73
217500 64 82
217500 65 82
217800 9 73
218100 11 26
218100 35 75
218400 35 52
218700 35 75
218700 50 86
219000 3 85
219000 50 86
219300 22 32
219600 24 48
219600 52 84
219600 53 63
219900 28 69
219900 46 89
220200 2 60
220200 28 53
220200 39 58
220200 58 65
220500 37 84
220500 49 86
220500 50 74
220500 58 84
220800 21 84
221100 14 58
221100 25 79
221400 14 58
221400 22 38
221700 14 37
221700 37 58
221700 44 51
222000 24 48
222000 26 71
222000 29 53
222000 35 75
222300 15 60
222300 21 60
222300 85 90
222600 8 26
222600 44 51
222900 35 75
223200 0 14
223200 16 59
223200 53 69
223500 29 53
223800 52 79
224100 3 18
224100 9 62
224100 18 65
224100 29 53
224400 17 68
224400 29 53
224400 35 49
224400 57 60
224700 3 19
224700 3 14
224700 9 14
224700 19 42
224700 29 63
225000 2 88
225000 7 58
225300 7 76
225300 12 16
225300 14 37
225300 27 81
225300 35 75
225600 17 68
225600 17 34
225600 34 68
225600 35 75
225600 36 75
225600 75 86
225900 11 23
225900 23 69
225900 45 58
226200 0 14
226200 14 37
226200 17 18
226200 28 30
226200 64 77
226500 7 58
226500 7 25
226500 21 69
226500 25 58
226500 27 76
226500 28 66
226500 75 79
226500 76 78
226800 1 33
226800 1 2
226800 1 6
226800 2 6
226800 6 84
226800 6 33
226800 10 84
226800 12 44
226800 33 44
226800 39 51
226800 51 58
226800 51 65
226800 56 84
226800 58 65
226800 67 84
227100 9 28
227100 9 63
227100 28 69
227100 37 77
227400 44 51
227400 58 65
227700 23 30
227700 45 72
227700 45 65
227700 49 74
227700 50 86
227700 52 84
227700 65 72
228000 22 38
228000 29 53
228000 29 30
228000 29 66
228000 30 53
228300 29 63
228600 6 88
228600 18 37
228600 22 85
228600 23 69
228600 28 62
228900 9 73
228900 50 86
229200 9 63
229200 9 28
229200 61 62
229500 3 72
229500 22 38
229500 22 32
229800 9 73
229800 49 73
229800 50 86
229800 57 60
230100 28 69
230100 37 82
230400 8 26
230400 21 61
230400 22 64
230700 24 48
230700 37 58
231000 7 27
231300 1 40
231300 2 12
231300 7 40
231300 12 72
231300 58 72
231600 24 48
231600 35 52
231600 39 45
231600 57 62
231900 29 53
231900 59 76
232200 13 88
232200 21 88
232200 29 53
232200 29 69
232200 45 83
232200 50 74
232200 55 79
232500 9 62
232500 9 66
232500 14 48
232500 24 32
232500 50 75
232500 59 76
232800 9 62
232800 38 58
232800 38 45
232800 59 78
232800 76 78
233100 1 78
233100 9 19
233100 19 42
233100 19 50
233100 33 88
233100 58 72
233100 62 73
233400 50 86
233700 25 87
234000 16 76
234000 32 38
234300 9 73
234600 1 16
234600 2 6
234600 2 10
234600 6 40
234600 6 27
234600 6 10
234600 10 16
234600 10 40
234600 12 77
234600 12 44
234600 16 33
234600 17 18
234600 24 48
234600 27 40
234600 27 46
234600 27 65
234600 27 57
234600 39 65
234600 46 56
234600 46 57
234900 14 72
234900 30 73
234900 30 69
234900 53 69
235200 9 63
235200 37 77
235500 17 68
235500 18 34
235500 35 75
235500 35 36
235500 36 75
235800 29 53
235800 37 58
235800 62 69
236100 29 63
236100 50 86
236400 9 66
236400 9 62
236400 30 66
236400 50 74
236400 58 72
236700 9 73
236700 29 53
236700 53 73
237000 11 24
237000 19 59
237000 19 76
237000 37 72
237000 59 76
237000 70 73
237300 1 6
237300 1 59
237300 1 88
237300 7 81
237300 29 53
237600 1 27
237600 1 7
237600 6 27
237600 6 7
237600 27 33
237600 29 63
237600 37 58
237600 44 65
237900 9 73
238200 29 53
238200 39 51
238200 53 63
238200 53 69
238200 66 69
238500 9 62
238500 9 45
238500 12 57
238500 13 50
238500 14 85
238500 14 24
238500 27 75
238500 45 61
238500 45 83
238500 50 74
238800 6 58
238800 6 7
238800 7 58
238800 8 14
238800 9 62
238800 14 37
238800 35 75
239100 22 64
239400 4 86
239400 7 12
239400 9 28
239400 9 63
239400 37 58
239400 52 87
239700 14 71
239700 44 51
239700 50 86
240000 5 34
240000 5 37
240000 7 27
240000 23 30
240000 30 34
240300 7 25
240300 7 16
240300 30 66
240300 61 69
240600 22 64
240600 24 48
240600 77 82
240900 14 58
240900 53 66
241200 9 62
241200 77 82
241500 28 69
241500 29 53
241500 37 82
241500 44 51
241800 8 26
241800 42 59
241800 53 63
242100 14 58
242100 21 61
242400 28 84
242400 39 51
242700 0 48
242700 8 90
242700 16 84
242700 29 53
243000 45 58
243000 45 72
243000 63 70
243300 9 46
243300 55 84
243600 9 73
243600 28 53
243600 50 74
243900 4 79
243900 16 84
244200 8 26
244200 26 32
244200 38 90
244200 38 85
244200 58 90
244200 58 85
244200 85 90
244500 14 58
244500 21 76
244800 9 62
244800 17 18
244800 50 86
244800 79 87
245100 29 53
245400 4 86
245400 52 86
245700 9 62
245700 9 19
245700 22 64
245700 24 48
245700 38 44
246000 24 48
246300 1 59
246300 1 88
246300 1 84
246300 11 24
246300 12 88
246300 15 88
246300 23 69
246300 24 55
246600 0 48
246600 9 62
246600 15 67
246600 16 59
246600 24 48
246600 28 30
246600 28 69
246600 44 51
246600 52 75
246600 62 73
246900 9 73
246900 9 62
246900 17 18
246900 50 74
246900 53 69
247200 9 62
247200 27 88
247200 28 69
247200 29 53
247500 44 86
247500 58 65
247800 3 51
247800 3 23
247800 23 49
247800 28 69
247800 42 51
247800 52 75
247800 80 90
248100 1 88
248100 1 59
248100 22 32
248400 32 80
248400 50 74
248700 12 78
248700 58 65
248700 84 89
249000 24 58
249000 32 80
249000 67 76
249300 4 86
249300 23 29
249300 29 53
249600 8 30
249600 8 90
249600 9 73
249600 15 67
249600 52 75
249600 53 73
249900 7 88
249900 22 64
249900 59 67
249900 61 66
250200 17 18
250200 45 65
250200 49 52
250200 52 86
250500 21 56
250500 36 50
250800 14 24
250800 21 69
250800 29 53
250800 85 91
251100 9 73
251100 29 63
251400 29 53
251400 69 70
251700 9 62
251700 15 33
251700 44 52
251700 62 73
252000 0 24
252000 5 24
252000 39 58
252000 79 88
252300 14 24
252600 1 12
252600 9 73
252600 9 62
252600 51 71
252900 7 16
252900 7 58
253200 7 58
253200 15 33
253200 44 52
253500 35 75
253500 62 73
253800 22 64
253800 40 88
253800 44 51
253800 67 78
254100 0 48
254100 4 50
254100 9 62
254100 9 73
254100 15 67
254100 52 75
254400 22 50
254700 19 62
254700 22 64
254700 77 82
255000 15 33
255300 29 53
255300 29 63
255300 45 65
255300 45 85
255300 58 65
255600 21 84
255600 30 66
255600 55 86
255900 29 63
256200 14 47
256200 32 38
256500 14 72
256500 28 53
256800 28 53
256800 44 51
257100 6 40
257100 24 45
257100 49 86
257100 57 60
257400 14 58
257400 14 37
257400 22 91
257400 23 30
257400 38 80
257400 85 91
257700 8 37
257700 37 82
257700 37 58
257700 58 82
258000 25 86
258000 29 53
258000 50 86
258300 2 15
258300 9 73
258300 17 18
258300 35 75
258600 28 70
258600 39 72
258600 72 90
258900 3 80
258900 28 53
258900 49 55
259200 49 55
259500 7 58
259500 29 53
259500 35 48
259500 55 79
259800 2 15
259800 17 18
259800 35 75
259800 79 87
260100 0 45
260100 3 5
260100 9 29
260100 9 30
260100 9 70
260100 9 28
260400 49 55
260400 50 86
260700 17 18
260700 32 38
261000 21 69
261000 29 53
261000 75 79
261300 2 15
261300 23 30
261600 1 84
261600 1 59
261600 6 84
261600 9 73
261600 20 84
261600 28 69
261600 67 84
261600 84 88
261900 3 5
261900 9 29
261900 11 48
261900 11 24
261900 24 48
261900 57 88
261900 74 86
262200 29 53
262500 0 14
262500 7 16
262500 8 90
262500 8 60
262500 9 69
262500 17 68
262500 17 18
262800 1 16
262800 35 84
262800 35 52
263100 7 76
263400 23 69
263700 9 62
263700 29 53
264000 5 72
264000 9 62
264000 49 86
264300 35 75
264300 55 86
264600 5 24
264600 7 16
264600 8 26
264600 14 90
264600 18 37
264900 11 44
265200 29 53
265200 50 86
265500 39 58
265500 79 84
265500 79 88
265800 20 35
265800 39 45
265800 42 79
266100 35 52
266100 44 77
266100 56 84
266400 9 73
266400 28 84
266400 28 76
266400 76 84
266700 0 24
266700 50 86
266700 56 84
267000 3 58
267300 29 63
267300 50 84
267300 58 65
267300 59 76
267300 76 81
267600 9 30
267600 12 76
267600 21 56
267600 22 64
267600 38 45
267600 56 76
267900 3 44
267900 5 72
267900 7 58
267900 9 23
268200 29 53
268200 35 49
268200 37 84
268200 58 84
268500 2 15
268500 2 3
268500 2 48
268500 15 48
268500 24 48
268500 24 49
268500 35 75
268500 48 49
268800 8 26
268800 9 28
268800 9 62
268800 22 64
268800 28 73
269100 22 85
269100 61 69
269400 22 64
269400 24 48
269700 3 14
269700 7 88
269700 9 63
269700 9 28
270000 8 85
270000 8 37
270000 9 62
270000 21 61
270000 59 76
270300 3 24
270300 14 45
270300 24 29
270300 24 53
270300 24 28
270300 29 53
270300 44 51
270600 22 85
270900 11 48
270900 12 49
270900 49 67
270900 58 65
270900 60 89
271200 6 40
271200 15 33
271200 38 45
271200 44 52
271500 20 40
271500 29 53
271800 7 76
271800 9 63
272100 17 18
272100 45 65
272400 9 62
272400 18 34
272400 21 66
272400 29 69
272400 45 83
272400 50 74
272400 55 79
272400 57 60
272700 7 50
273000 16 61
273000 23 53
273000 28 69
273000 30 53
273300 28 84
273600 15 33
273900 12 58
273900 58 72
273900 59 78
273900 65 72
274200 24 48
274200 46 84
274200 79 86
274500 11 44
274500 44 53
274500 53 70
274800 7 46
274800 17 34
274800 17 18
274800 17 46
274800 32 85
274800 32 38
274800 35 75
274800 64 77
275100 29 70
275100 44 72
275100 53 70
275400 28 84
275400 39 51
275700 11 23
276000 34 86
276300 0 24
276300 17 18
276300 79 87
276300 84 87
276600 37 58
276900 29 53
276900 53 70
276900 59 76
277200 29 63
277500 5 18
277800 0 45
277800 7 78
277800 7 21
277800 14 24
278100 28 53
278400 7 59
278400 8 90
278400 24 48
278400 79 86
0 19 76
0 22 64
0 35 79
0 77 82
301 0 14
301 7 16
301 8 60
301 8 90
301 9 62
301 53 66
602 1 88
602 9 62
602 27 88
602 28 69
602 29 53
903 18 37
903 29 53
903 35 55
903 39 72
903 80 85
1204 14 22
1505 14 39
1505 14 58
1806 9 29
2107 4 41
2107 27 57
2107 28 69
2408 11 23
2408 23 69
2408 45 58
2709 3 72
2709 8 83
2709 14 44
2709 29 53
2709 44 51
3010 17 68
3010 29 53
3010 57 60
3311 9 66
3311 9 62
3311 30 66
3311 50 74
3311 58 72
3612 5 18
3612 66 69
3913 6 40
3913 7 58
3913 15 33
3913 38 45
3913 44 52
4214 3 68
4214 29 63
4515 1 7
4515 9 73
4515 14 51
4515 23 53
4515 23 73
4515 23 29
4515 28 53
4515 28 73
4515 28 29
4515 29 53
4816 8 79
4816 21 69
4816 29 63
5117 12 64
5117 12 45
5117 12 58
5117 17 18
5117 18 68
5117 34 58
5117 45 58
5117 64 77
5418 24 31
5418 31 48
5418 81 88
5719 28 84
6020 29 63
6020 62 73
6321 45 65
6321 50 86
6321 55 74
6622 1 78
6622 9 19
6622 9 73
6622 19 42
6622 19 50
6622 58 72
6622 62 73
6923 1 33
6923 1 2
6923 1 6
6923 2 6
6923 2 10
6923 6 33
6923 10 84
6923 16 53
6923 16 70
6923 33 44
6923 39 51
6923 51 58
6923 51 65
6923 53 70
6923 56 84
6923 58 65
6923 67 84
7224 7 58
7224 29 53
7224 35 48
7224 49 52
7224 55 79
7525 21 27
7525 21 59
7525 34 45
7525 54 71
7826 28 73
7826 62 73
7826 67 84
7826 67 76
8127 24 48
8127 26 31
8127 35 75
8127 37 91
8428 39 58
8428 49 58
8428 49 79
8428 49 88
8428 79 88
8428 79 84
8729 0 48
8729 0 14
8729 9 62
8729 18 68
9030 17 68
9030 17 34
9030 34 68
9030 35 75
9030 35 36
9030 36 75
9030 75 86
9331 29 53
9331 35 49
9331 52 86
9331 57 60
9331 74 86
9632 2 88
9632 40 88
9632 40 84
9632 84 88
9933 29 53
10234 15 60
10535 28 84
10535 39 51
10836 23 30
11137 37 58
11137 44 52
11438 9 69
11438 9 66
11438 9 62
11438 12 57
11438 29 53
11438 50 74
11438 62 69
11438 80 85
11739 35 75
11739 62 73
12040 9 28
12040 15 60
12040 16 76
12040 21 60
12040 28 62
12040 35 50
12040 38 90
12040 50 75
12040 85 90
12341 15 27
12341 23 30
12341 29 71
12341 37 58
12642 5 39
12642 24 48
12642 35 86
12642 35 52
12943 45 58
12943 45 72
12943 63 70
12943 64 77
13244 15 33
13244 46 76
13244 60 81
13545 12 44
13545 17 56
13846 14 44
13846 14 22
14147 14 48
14147 29 53
14147 53 70
14147 53 66
14147 59 76
14448 9 62
14749 27 60
14749 29 63
14749 37 58
14749 50 75
15050 32 80
15050 45 83
15050 50 74
15050 55 79
15050 58 72
15351 11 23
15652 9 62
15652 38 58
15652 38 45
15652 45 58
15953 22 64
15953 27 57
15953 44 51
15953 77 82
16254 38 58
16254 59 78
16254 76 78
16555 17 68
16555 17 34
16555 28 45
16555 44 45
16856 0 24
16856 17 68
17157 49 55
17157 49 86
17157 50 86
17157 52 55
17458 58 59
17458 59 76
17458 59 78
17458 60 81
17458 76 88
17759 19 86
18060 5 18
18060 9 53
18060 12 44
18060 12 77
18060 39 65
18060 39 58
18060 44 65
18060 58 65
18361 29 53
18662 2 10
18662 6 84
18662 10 16
18662 10 33
18662 11 84
18662 12 44
18662 24 31
18662 33 44
18662 39 51
18662 51 58
18662 51 65
18662 58 65
18662 67 84
18963 3 44
18963 22 64
18963 44 51
18963 45 58
19264 7 88
19264 8 26
19264 53 63
19565 9 62
19565 12 16
19565 35 75
19565 57 60
19565 57 88
19565 58 90
19866 5 18
19866 12 44
19866 12 77
19866 12 64
19866 24 48
19866 39 65
19866 64 77
20167 12 16
20167 27 81
20167 39 57
20167 50 86
20468 23 30
20468 29 53
20468 29 30
20468 35 52
20468 43 45
20468 44 51
20769 14 24
20769 28 84
20769 39 51
21070 8 26
21070 28 70
21371 9 63
21672 11 48
21672 44 58
21672 49 84
21672 50 74
21672 75 88
21672 79 88
21973 3 5
21973 29 63
22274 9 73
22274 9 62
22274 50 74
22575 29 63
22575 56 84
22876 7 88
22876 9 62
22876 52 75
23177 21 76
23478 9 62
23478 35 75
23779 5 72
23779 30 66
23779 32 91
23779 34 72
23779 53 63
24080 9 30
24080 19 62
24080 21 56
24080 22 64
24080 77 82
24381 5 14
24381 9 62
24381 29 53
24381 37 58
24682 21 84
24682 24 48
24682 55 79
24983 6 10
24983 16 46
24983 44 51
24983 57 88
25284 29 63
25585 5 72
25585 12 44
25585 58 65
25886 8 90
25886 8 58
25886 45 58
26187 5 37
26187 5 18
26187 14 77
26187 18 37
26187 64 77
26488 0 24
26789 5 11
26789 8 85
26789 9 62
26789 29 53
26789 38 45
26789 40 41
27090 1 59
27090 22 38
27090 29 53
27090 29 30
27090 29 66
27090 30 53
27090 75 79
27391 0 14
27391 7 16
27391 8 90
27391 8 60
27391 9 62
27391 9 69
27391 17 68
27692 19 75
27692 19 50
27692 27 60
27692 35 75
27692 35 50
27692 50 75
27692 50 52
27692 52 75
27993 28 70
28294 28 66
28595 35 75
28595 55 86
28896 21 84
28896 22 85
29197 28 53
29197 42 43
29498 7 12
29498 22 91
29498 24 32
29498 33 84
29498 79 88
29498 85 91
29799 3 85
29799 22 85
30100 2 15
30100 2 48
30100 15 48
30100 24 49
30100 35 75
30100 48 49
30401 5 47
30401 9 28
30401 9 63
30401 9 69
30401 9 73
30401 9 62
30401 24 48
30401 28 73
30702 4 50
30702 9 62
30702 9 73
30702 15 67
30702 28 69
30702 44 51
30702 52 75
31003 7 88
31003 26 52
31304 28 30
31605 24 48
31906 9 66
31906 14 48
31906 24 32
31906 59 76
32207 9 62
32207 13 88
32207 21 88
32207 29 53
32207 29 69
32207 45 83
32207 50 74
32207 55 79
32508 52 79
32809 28 69
32809 29 53
33110 22 80
33110 28 69
33110 53 70
33411 1 33
33411 14 37
33411 64 77
33712 52 79
34013 0 24
34013 32 91
34013 57 60
34314 3 14
34314 14 37
34314 16 84
34314 17 18
34314 50 75
34615 3 8
34615 14 85
34615 19 79
34615 24 48
34615 45 65
34916 9 62
34916 29 53
34916 57 88
35217 12 59
35217 50 86
35217 75 84
35518 63 70
35819 1 88
35819 9 62
35819 9 73
35819 16 88
35819 28 73
35819 29 73
35819 35 52
35819 37 77
35819 53 73
35819 62 73
36120 23 30
36120 24 48
36421 0 48
36421 7 12
36421 9 63
36421 9 28
36421 32 71
36421 37 58
36722 17 68
36722 22 85
36722 26 37
36722 28 70
36722 37 72
36722 55 86
37023 12 58
37023 43 58
37023 44 45
37023 79 88
37324 8 50
37324 9 62
37324 38 45
37324 50 75
37625 27 60
37625 29 63
37926 23 53
37926 35 52
37926 44 77
37926 56 84
38227 12 42
38528 45 72
38829 35 55
38829 50 74
39130 24 48
39130 42 84
39130 52 84
39130 53 63
39431 23 53
39431 28 69
39431 35 52
39431 46 50
39431 50 86
39431 53 70
39732 1 40
39732 1 6
39732 6 60
39732 27 84
39732 44 65
39732 58 65
40033 5 72
40033 7 58
40033 9 23
40033 29 53
40033 49 52
40334 17 18
40334 18 68
40334 24 48
40334 32 58
40635 29 53
40936 11 26
40936 35 75
41237 16 59
41237 29 63
41237 50 59
41237 59 76
41538 3 51
41538 3 23
41538 23 49
41538 28 69
41538 42 51
41538 52 75
41538 80 90
41839 0 48
41839 16 84
41839 24 48
41839 29 53
42140 7 25
42140 16 25
42140 50 86
42441 7 27
42441 8 17
42441 8 51
42441 8 39
42441 8 14
42441 14 51
42441 14 90
42441 19 51
42441 39 51
42441 51 90
42742 23 30
42742 29 63
42742 37 77
42742 55 86
43043 21 84
43043 30 66
43043 55 86
43344 7 27
43344 27 60
43344 27 57
43344 28 61
43344 29 53
43344 49 74
43344 57 60
43645 11 48
43645 12 49
43645 49 67
43645 58 65
43645 60 89
43946 14 24
43946 76 78
44247 15 33
44548 9 62
44548 29 69
44548 29 53
44548 50 74
44548 53 69
44548 55 79
44849 0 14
44849 3 14
44849 8 90
44849 9 69
44849 16 84
44849 17 18
44849 30 53
44849 65 82
45150 9 73
45150 17 84
45150 24 28
45150 29 53
45451 22 64
45451 24 48
45451 77 82
45752 15 33
45752 44 52
46053 14 32
46354 24 48
46655 22 64
46655 24 48
46655 37 58
46956 29 53
46956 35 75
46956 42 50
47257 18 37
47257 23 30
47558 14 71
47558 44 51
47558 50 86
47859 14 24
48160 1 84
48160 1 59
48160 1 6
48160 9 73
48160 20 84
48160 28 69
48160 29 53
48160 67 84
48160 84 88
48461 15 33
48762 1 76
48762 35 79
48762 77 82
49063 35 75
49063 35 52
49364 12 60
49364 35 75
49665 5 14
49665 37 58
49665 44 45
49966 17 18
49966 22 32
49966 79 87
49966 84 87
50267 5 75
50568 9 62
50568 15 33
50568 44 52
50568 62 73
50869 3 22
50869 5 18
50869 11 24
50869 22 64
50869 50 86
50869 55 79
51170 7 84
51170 35 86
51170 35 50
51170 37 80
51170 37 50
51170 38 86
51170 50 75
51170 50 80
51471 3 14
51471 19 24
51471 24 48
51471 53 70
51772 14 37
51772 35 87
51772 35 52
52073 12 43
52374 39 58
52374 65 84
52374 79 84
52374 79 88
52675 0 24
52675 19 42
52675 19 50
52675 20 35
52675 22 32
52675 55 79
52675 84 87
52976 9 62
52976 20 31
52976 24 31
52976 24 48
52976 31 48
52976 71 83
53277 9 66
53277 14 24
53277 24 58
53277 28 84
53578 15 33
53578 22 85
53578 22 32
53578 28 66
53578 53 63
53578 58 72
53879 30 57
53879 51 90
53879 52 75
53879 56 59
53879 58 65
53879 59 78
54180 14 18
54180 25 58
54180 29 53
54180 35 75
54180 50 75
54180 56 60
54481 6 12
54481 6 26
54481 7 46
54481 9 62
54481 9 26
54481 12 46
54481 14 24
54782 69 70
55083 0 24
55083 9 62
55083 15 67
55083 52 75
55083 62 73
55384 29 63
55685 12 88
55685 22 85
55685 55 74
55986 7 76
55986 9 63
56287 24 58
56287 32 80
56287 67 76
56588 9 62
56588 22 85
56588 29 53
56588 32 38
56889 0 14
56889 0 3
56889 3 14
56889 7 78
57190 0 14
57190 53 70
57190 60 79
57491 53 63
57792 50 74
58093 35 75
58093 44 51
58394 11 44
58695 29 53
58695 37 58
58695 50 86
58695 51 65
58996 4 49
58996 29 53
58996 57 88
59297 9 73
59297 63 70
59598 3 58
59598 30 53
59899 9 62
59899 17 18
59899 29 61
59899 44 51
59899 50 86
59899 79 87
60200 5 18
60200 7 16
60200 9 29
60200 22 32
60200 52 55
60200 55 74
60501 9 62
60501 9 19
60501 14 37
60501 19 44
60501 21 61
60501 22 64
60501 29 53
60501 44 45
60501 44 58
60501 44 60
60501 59 76
60802 29 53
60802 44 51
61103 35 75
61103 39 58
61103 79 88
61404 2 12
61404 12 72
61404 58 72
61404 59 78
61404 65 72
61705 1 78
61705 3 14
61705 21 84
61705 28 73
61705 29 70
61705 45 65
62006 29 53
62006 29 63
62006 45 65
62006 45 85
62006 58 65
62307 9 62
62307 77 82
62608 17 18
62909 8 26
62909 49 74
63210 4 74
63210 24 48
63210 26 71
63210 29 53
63210 35 75
63511 5 37
63511 5 34
63511 7 27
63511 7 88
63511 23 30
63511 27 88
63511 30 34
63511 34 37
63812 24 48
63812 46 84
63812 79 86
64113 16 25
64113 52 87
64414 11 69
64414 11 23
64414 23 69
64414 53 63
64715 9 69
64715 9 63
64715 24 48
64715 28 70
64715 37 65
64715 53 70
64715 61 62
65016 22 64
65016 28 57
65016 37 58
65317 8 26
65317 31 71
65317 42 59
65317 53 63
65618 5 51
65618 5 35
65618 14 39
65618 17 51
65618 27 35
65618 27 75
65618 35 75
65618 51 68
65919 9 73
65919 29 69
65919 29 53
65919 37 58
65919 50 74
65919 53 69
66220 21 84
66220 23 29
66220 51 65
66521 28 84
66521 28 43
66521 39 51
66822 2 10
66822 2 40
66822 2 6
66822 6 10
66822 21 88
66822 44 51
67123 3 83
67123 29 53
67123 50 74
67424 14 58
67424 21 40
67424 47 58
67725 7 84
67725 24 84
67725 27 84
67725 33 84
67725 51 58
68026 23 29
68026 29 63
68026 31 71
68026 52 79
68327 58 65
68327 76 78
68327 76 81
68327 78 81
68628 5 72
68628 5 37
68628 22 26
68628 22 37
68628 22 72
68628 26 37
68628 26 72
68628 29 53
68628 37 72
68628 53 63
68929 5 72
68929 50 74
68929 53 69
68929 55 79
69230 16 61
69230 23 53
69230 28 69
69230 30 53
69531 9 43
69531 9 73
69531 15 67
69531 23 69
69531 30 66
69531 52 75
69531 55 86
69832 9 62
69832 15 33
69832 60 81
69832 76 88
70133 0 14
70133 7 16
70133 8 60
70133 15 67
70133 28 29
70434 9 73
70434 29 63
70735 9 62
70735 9 45
70735 12 57
70735 13 50
70735 14 85
70735 14 24
70735 27 75
70735 45 61
70735 45 83
70735 50 74
71036 9 66
71036 34 84
71036 35 75
71036 67 84
71337 28 69
71337 29 53
71337 37 82
71337 44 51
71638 6 40
71638 7 76
71939 19 73
71939 52 75
72240 50 86
72240 52 84
72240 52 75
72240 59 76
72240 75 84
72541 14 24
72541 50 55
72842 3 68
72842 28 69
72842 37 77
72842 52 75
72842 62 73
73143 8 26
73143 44 51
73444 15 33
73444 35 75
73444 49 50
73444 52 55
73745 35 75
73745 45 58
74046 21 59
74347 11 57
74347 22 64
74347 56 57
74648 67 84
74949 14 24
74949 27 56
74949 27 60
74949 28 53
74949 29 53
74949 29 70
74949 45 65
74949 65 72
75250 9 73
75250 28 53
75250 50 74
75551 9 62
75551 9 73
75551 17 18
75551 50 74
75551 53 69
75852 14 24
75852 22 77
75852 24 48
76153 29 53
76153 37 58
76153 44 51
76454 21 56
76454 36 50
76755 20 40
76755 29 53
76755 50 86
77056 24 28
77056 29 53
77056 55 74
77056 76 81
77357 28 53
77357 44 51
77658 9 23
77658 9 62
77959 29 70
78260 4 52
78260 8 26
78260 28 29
78260 29 70
78260 37 77
78260 38 39
78561 24 48
78561 24 45
78561 29 63
78561 29 70
78561 39 45
78561 42 65
78561 45 72
78561 45 48
78862 28 62
78862 28 29
78862 29 53
79163 7 12
79163 38 69
79464 9 63
79464 9 28
79464 61 62
79765 14 24
80066 0 14
80066 29 53
80066 37 58
80367 8 26
80367 42 43
80367 53 63
80668 9 62
80668 28 69
80668 30 66
80668 52 75
80969 19 62
80969 22 64
80969 77 82
81270 35 50
81270 42 50
81571 29 63
81872 7 78
81872 28 69
81872 46 60
81872 49 86
81872 49 55
81872 55 86
82173 56 84
82474 7 58
82474 24 35
82474 24 48
82474 29 53
82474 49 52
82474 55 79
82775 1 76
82775 37 58
83076 17 18
83076 22 32
83076 35 75
83076 39 90
83076 79 87
